timestamp nodeid seqnumber itemperature ivoltage humidity temperature PAR TSR
1163708788468 9 25 22,44 2,64 51,38 23,31 1 0
1163708790593 5 26 24,92 2,95 51,23 22,65 9 9
1163708804093 11 25 22,55 2,62 49,23 23,73 1 1
1163708812093 8 26 20,38 3 51,35 23,08 2 1
1163708813015 13 25 22,03 2,98 52,69 22,25 2 2
1163708820562 6 26 18,01 3 54,63 22,72 2 1
1163708827234 14 25 17,9 2,65 56,13 21,94 2 2
1163708841843 15 25 19,55 3 54,97 22,04 93 129
1163708848609 16 25 22,44 2,61 52,87 21,99 100 121
1163708865265 18 25 22,86 3 48,72 25,13 7 5
1163708866828 17 25 23,37 3 46,41 25,38 1 2
1163708882187 19 25 22,55 2,99 47,66 24,9 124 113
1163708885343 20 25 24,2 3 49,6 25,12 122 122
1163708947546 3 26 19,25 3 57,15 23,04 1 0
1163708980296 2 26 22,96 2,98 56,71 22,8 1 1
1163708991468 1 26 16,67 3 59,38 22,51 1 1
1163709001671 7 27 17,59 3 53,66 22,94 3 3
1163709076906 12 26 24,3 2,62 49,99 23,69 0 0
1163709081765 10 26 21,72 2,65 50,96 24,02 1 1
1163709088500 9 26 22,13 2,64 51,38 23,31 1 1
1163709090625 5 27 24,61 2,95 50,91 22,68 10 10
1163709104109 11 26 22,44 2,62 49,35 23,7 1 1
1163709112109 8 27 20,79 3 50,65 23,1 1 1
1163709113046 13 26 22,13 2,98 52,63 22,27 2 2
1163709120578 6 27 17,9 3 54,23 22,75 2 2
1163709127265 14 26 17,9 2,65 55,98 22 2 2
1163709141875 15 26 19,55 3 54,71 21,97 107 131
1163709148625 16 26 22,55 2,61 52,65 21,96 96 117
1163709165296 18 26 22,55 3 48,73 25,16 9 9
1163709166859 17 26 23,37 3 46,28 25,44 1 1
1163709182218 19 26 22,55 2,98 47,53 24,92 109 91
1163709185359 20 26 24,2 3 49,47 25,14 141 183
1163709280328 2 27 22,86 2,98 56,98 22,7 1 1
1163709291500 1 27 16,67 3 59,47 22,46 1 1
1163709301703 7 28 17,18 3 53,31 22,7 3 4
1163709376937 12 27 24,51 2,62 49,96 23,71 1 1
1163709381796 10 27 22,03 2,65 50,99 24,02 2 1
1163709388515 9 27 22,13 2,64 51,41 23,33 0 1
1163709390656 5 28 24,61 2,95 50,72 22,46 10 9
1163709404156 11 27 22,55 2,62 49,32 23,74 1 1
1163709412140 8 28 20,38 3 50,35 23,01 2 2
1163709413062 13 27 21,72 2,98 52,51 21,88 2 3
1163709420609 6 28 18,01 3 53,59 22,62 2 2
1163709427281 14 27 17,59 2,65 55,45 21,74 2 2
1163709441906 15 27 18,73 3 58,48 20,74 107 133
1163709448656 16 27 21,62 2,61 54,84 21,15 91 109
1163709465312 18 27 22,55 3 52 25,14 6 8
1163709466890 17 27 23,37 3 46,43 25,33 1 1
1163709482234 19 27 22,55 2,98 47,59 24,87 127 143
1163709485390 20 27 24,2 3 49,08 25,09 97 139
1163709580359 2 28 22,86 2,97 56,98 22,71 0 1
1163709591515 1 28 16,67 3 59,44 22,49 1 1
1163709601734 7 29 17,18 3 54,02 22,6 3 3
1163709676968 12 28 24,51 2,62 50,03 23,73 1 0
1163709681828 10 28 21,93 2,65 51,03 24,02 1 0
1163709688546 9 28 22,55 2,64 51,59 23,25 1 0
1163709690687 5 29 24,51 2,95 51,5 22,35 9 9
1163709704171 11 28 22,44 2,62 49,45 23,71 1 1
1163709712171 8 29 20,38 3 51,2 22,96 2 2
1163709713093 13 28 22,03 2,98 53,02 22,13 2 3
1163709720640 6 29 17,9 3 53,94 22,66 2 2
1163709727312 14 28 17,9 2,65 56,42 21,84 2 3
1163709741921 15 28 19,25 3 56,09 21,71 98 133
1163709748687 16 28 22,44 2,61 53,35 21,84 93 108
1163709765343 18 28 22,55 3 49,31 25,16 8 5
1163709766906 17 28 23,37 3 46,41 25,37 1 1
1163709782265 19 28 22,75 2,98 47,56 24,9 125 159
1163709785421 20 28 24,09 3 49,53 25,08 114 116
1163709847609 3 29 19,14 3 57,26 22,99 1 0
1163709880390 2 29 22,86 2,97 56,98 22,72 1 1
1163709891546 1 29 16,67 3 59,55 22,44 1 1
1163709901750 7 30 17,49 3 54,44 22,7 3 3
1163709976984 12 29 24,51 2,62 50,09 23,71 1 1
1163709981859 10 29 21,82 2,65 51 24,05 1 1
1163709988593 9 29 22,44 2,64 51,59 23,26 1 1
1163709990718 5 30 24,61 2,94 51,81 22,49 9 10
1163710004203 11 29 22,44 2,62 49,48 23,71 1 1
1163710012187 8 30 20,17 3 51,71 22,93 2 2
1163710013109 13 29 22,03 2,97 52,81 22,22 2 2
1163710020671 6 30 17,9 3 55,14 22,58 2 2
1163710027343 14 29 17,9 2,65 56,22 21,94 2 2
1163710041953 15 29 19,55 3 55,13 22,06 106 135
1163710048703 16 29 22,44 2,61 53,02 21,92 89 123
1163710065375 18 29 22,55 3 47,88 25,16 5 4
1163710066937 17 29 23,68 3 46,5 25,37 1 1
1163710082296 19 29 22,86 2,98 47,85 24,91 118 155
1163710085453 20 29 24,09 3 49,82 25,1 148 147
1163710147640 3 30 19,25 3 57,21 23,04 1 1
1163710180406 2 30 22,86 2,97 57,12 22,67 1 1
1163710191578 1 30 16,67 3 59,5 22,46 1 1
1163710201781 7 31 17,18 3 54,26 22,76 3 3
1163710277015 12 30 24,51 2,62 50,15 23,7 1 0
1163710281875 10 30 22,03 2,65 51,06 24,04 1 1
1163710288609 9 30 22,44 2,64 51,44 23,3 1 0
1163710290734 5 31 24,61 2,94 51,56 22,57 10 9
1163710304234 11 30 22,55 2,62 49,45 23,72 1 1
1163710312218 8 31 20,38 3 51,65 22,94 2 2
1163710313140 13 30 22,03 2,97 52,75 22,26 2 2
1163710320687 6 31 17,9 3 55,11 22,59 2 2
1163710327359 14 30 17,9 2,65 56,07 22 2 2
1163710341984 15 30 19,66 3 54,8 22,18 103 135
1163710348734 16 30 22,55 2,61 52,71 21,98 99 127
1163710365390 18 30 22,55 3 48,98 25,13 9 10
1163710366968 17 30 23,37 3 46,41 25,39 1 1
1163710382328 19 30 22,55 2,98 47,62 24,9 80 128
1163710385468 20 30 24,09 3 49,36 25,06 149 187
1163710447656 3 31 19,14 3 57,33 23,01 1 1
1163710480437 2 31 22,86 2,97 56,74 22,79 1 0
1163710491593 1 31 16,67 3 59,44 22,5 1 1
1163710501796 7 32 17,49 3 54,2 22,77 3 3
1163710577031 12 31 24,51 2,62 50,15 23,71 1 1
1163710581906 10 31 21,72 2,65 51,06 24,04 1 0
1163710588640 9 31 22,34 2,64 51,62 23,26 1 1
1163710590765 5 32 24,61 2,94 51,54 22,59 9 9
1163710604250 11 31 22,44 2,62 49,51 23,72 1 1
1163710612250 8 32 20,38 3 51,59 22,97 2 2
1163710613171 13 31 21,72 2,97 52,45 22,09 2 2
1163710620718 6 32 17,9 3 55,08 22,62 2 2
1163710627390 14 31 17,9 2,65 55,57 21,92 2 2
1163710642000 15 31 18,83 3 56,47 20,9 99 133
1163710648765 16 31 22,03 2,61 53 21,34 95 115
1163710665421 18 31 22,55 3 49,15 25,16 8 9
1163710667000 17 31 23,27 3 46,44 25,39 1 1
1163710682359 19 31 22,86 2,97 47,72 24,89 89 140
1163710685500 20 31 24,2 3 49,17 25,08 157 177
1163710747687 3 32 19,25 3 57,3 23,02 0 1
1163710780468 2 32 22,86 2,96 56,77 22,77 1 0
1163710791625 1 32 16,67 3 59,56 22,46 1 1
1163710801828 7 33 17,49 3 54,14 22,81 3 3
1163710877062 12 32 24,51 2,62 50,18 23,7 1 1
1163710881937 10 32 21,72 2,65 51,09 24,03 1 1
1163710888656 9 32 22,13 2,64 51,57 23,32 1 1
1163710890796 5 33 24,92 2,94 51,29 22,66 9 9
1163710904281 11 32 22,44 2,62 49,45 23,74 1 1
1163710912265 8 33 20,38 3 51,59 22,98 1 2
1163710913187 13 32 21,72 2,97 53,1 22,08 2 2
1163710920734 6 33 18,01 3 54,9 22,64 3 2
1163710927421 14 32 17,7 2,65 56,48 21,84 1 2
1163710942031 15 32 18,73 3 57,41 21,32 102 134
1163710948796 16 32 22,03 2,61 53,98 21,66 95 127
1163710965453 18 32 22,55 3 51,74 25,08 8 10
1163710967015 17 32 23,37 3 46,56 25,32 1 1
1163710982375 19 32 22,55 2,97 47,91 24,88 123 112
1163710985515 20 32 24,2 3 49,3 25,08 111 116
1163711047718 3 33 19,14 3 57,3 23,02 0 1
1163711080500 2 33 22,86 2,96 57,04 22,7 1 1
1163711091640 1 33 16,67 3 59,5 22,48 1 1
1163711101859 7 34 17,49 3 54,17 22,77 3 4
1163711177078 12 33 24,51 2,62 50,13 23,74 1 0
1163711181953 10 33 22,03 2,64 51,12 24,04 1 1
1163711188687 9 33 22,44 2,64 51,53 23,29 1 0
1163711190812 5 34 24,92 2,93 51,38 22,64 8 8
1163711204296 11 33 22,55 2,62 49,58 23,74 1 1
1163711212296 8 34 20,38 3 51,55 22,97 1 2
1163711213218 13 33 21,72 2,96 53,05 22,18 3 2
1163711220765 6 34 18,01 3 54,93 22,63 2 1
1163711227437 14 33 17,59 2,65 56,43 21,89 2 2
1163711242046 15 33 19,55 3 55,52 21,98 101 134
1163711248812 16 33 22,44 2,61 53,11 21,91 100 122
1163711265468 18 33 22,65 3 49,5 25,12 5 5
1163711267046 17 33 23,37 2,99 46,47 25,37 1 1
1163711282406 19 33 22,44 2,97 47,85 24,89 123 160
1163711285546 20 33 24,2 3 49,78 25,06 148 148
1163711347734 3 34 19,14 3 57,33 22,99 1 1
1163711380531 2 34 22,86 2,96 56,98 22,71 1 1
1163711391671 1 34 16,67 3 59,5 22,48 1 1
1163711401875 7 35 17,18 3 54,2 22,78 3 3
1163711477109 12 34 24,51 2,62 50,16 23,72 1 0
1163711481984 10 34 21,72 2,64 51,22 24,02 1 1
1163711488718 9 34 22,34 2,64 51,75 23,26 0 0
1163711490843 5 35 24,61 2,93 51,3 22,69 9 8
1163711504328 11 34 22,55 2,61 49,58 23,73 1 1
1163711512312 8 35 20,48 3 51,56 23 2 2
1163711513234 13 34 22,03 2,96 52,87 22,24 2 2
1163711520796 6 35 17,9 3 54,87 22,65 1 2
1163711527468 14 34 17,9 2,64 56,19 21,98 2 2
1163711542078 15 34 19,66 2,99 55,04 22,09 97 114
1163711548843 16 34 22,44 2,61 53,03 21,97 97 117
1163711565500 18 34 22,55 3 50,12 25,16 8 7
1163711567078 17 34 23,27 2,99 46,66 25,34 1 1
1163711582421 19 34 22,55 2,97 48,21 24,9 126 141
1163711585578 20 34 24,2 3 49,85 25,07 96 138
1163711647750 3 35 19,25 3 57,38 22,96 1 0
1163711680562 2 35 22,86 2,96 57,12 22,67 1 1
1163711691687 1 35 16,56 3 59,53 22,46 1 1
1163711701906 7 36 17,49 3 54,14 22,81 3 3
1163711777140 12 35 24,51 2,62 50,19 23,74 0 1
1163711788750 9 35 22,13 2,64 51,72 23,27 1 1
1163711790875 5 36 24,61 2,93 51,3 22,69 10 9
1163711804359 11 35 22,13 2,61 49,64 23,72 1 1
1163711812359 8 36 20,38 2,99 51,62 22,96 1 1
1163711813265 13 35 22,03 2,96 52,46 22,21 2 2
1163711820812 6 36 18,01 3 54,96 22,64 2 2
1163711827484 14 35 17,9 2,64 55,7 22 3 2
1163711842109 15 35 19,14 2,99 56,35 21,14 107 131
1163711848859 16 35 22,13 2,61 53,03 21,52 88 122
1163711865531 18 35 22,55 3 48,24 25,16 6 4
1163711867093 17 35 23,37 2,99 46,6 25,36 0 1
1163711882468 19 35 22,55 2,96 47,75 24,86 121 160
1163711885593 20 35 24,09 3 49,53 25,12 150 187
1163711947781 3 36 19,25 3 57,3 23,01 0 1
1163711980593 2 36 22,86 2,96 57,15 22,64 1 0
1163711991718 1 36 16,67 3 59,53 22,48 1 1
1163712001921 7 37 17,49 3 54,14 22,81 3 3
1163712077171 12 36 24,51 2,62 50,19 23,73 0 0
1163712082031 10 36 21,72 2,64 51,22 24,04 1 1
1163712088781 9 36 22,44 2,64 51,75 23,25 1 1
1163712090906 5 37 24,92 2,93 51,36 22,68 10 10
1163712104390 11 36 22,44 2,61 49,58 23,75 1 1
1163712112375 8 37 20,38 2,99 51,59 22,98 2 1
1163712113296 13 36 21,72 2,96 52,97 22,02 2 2
1163712120843 6 37 17,9 2,99 54,99 22,63 2 1
1163712127515 14 36 17,59 2,64 56,42 21,83 2 3
1163712142125 15 36 18,73 2,99 58,22 21,06 101 120
1163712148890 16 36 21,72 2,61 54,67 21,48 97 116
1163712165562 18 36 22,55 2,99 49,85 25,11 9 10
1163712167125 17 36 23,37 2,99 46,47 25,38 2 1
1163712182484 19 36 22,44 2,96 47,65 24,84 75 88
1163712185625 20 36 24,2 3 49,14 25,1 145 144
1163712247796 3 37 19,14 2,99 57,42 23,02 1 1
1163712280609 2 37 22,86 2,95 57,06 22,68 1 1
1163712291750 1 37 16,67 3 59,5 22,5 1 1
1163712301953 7 38 17,59 3 54,14 22,81 3 3
1163712377187 12 37 24,2 2,62 50,22 23,74 0 0
1163712382062 10 37 21,72 2,64 51,19 24,04 2 1
1163712388796 9 37 22,44 2,64 51,78 23,26 0 1
1163712390937 5 38 24,51 2,93 51,3 22,72 9 10
1163712404421 11 37 22,44 2,61 49,65 23,74 1 1
1163712412406 8 38 20,48 2,99 51,62 23 2 1
1163712413312 13 37 21,72 2,96 53,24 22,16 2 3
1163712420875 6 38 17,9 2,99 55,08 22,62 3 2
1163712427546 14 37 17,59 2,64 56,61 21,86 2 2
1163712442140 15 37 19,25 2,99 55,87 21,86 101 121
1163712448921 16 37 22,13 2,61 53,42 21,87 98 118
1163712465578 18 37 22,55 2,99 49,88 25,06 6 8
1163712467156 17 37 23,37 2,98 46,69 25,3 1 1
1163712482515 19 37 22,44 2,96 48,11 24,9 123 112
1163712485656 20 37 24,2 3 49,72 25,08 98 154
1163712547828 3 38 19,25 2,99 57,36 23,02 1 0
1163712580640 2 38 22,86 2,95 56,92 22,72 1 1
1163712591765 1 38 16,36 3 59,62 22,46 1 1
1163712601984 7 39 17,49 3 54,21 22,81 3 3
1163712677218 12 38 24,51 2,62 50,22 23,74 1 0
1163712682093 10 38 21,72 2,64 51,25 24,02 1 1
1163712688828 9 38 22,44 2,64 51,81 23,26 1 1
1163712690968 5 39 24,92 2,93 51,3 22,71 9 9
1163712704453 11 38 22,44 2,61 49,71 23,72 1 1
1163712712421 8 39 20,38 2,99 51,53 23,04 2 2
1163712713343 13 38 22,03 2,95 52,71 22,18 2 2
1163712720890 6 39 18,01 2,99 54,9 22,68 2 2
1163712727578 14 38 17,59 2,64 56,05 21,86 3 3
1163712742171 15 38 18,83 2,99 56,39 21,03 105 127
1163712748953 16 38 22,13 2,6 53,11 21,46 87 120
1163712765609 18 38 22,55 2,99 49,46 25,1 6 8
1163712767187 17 38 23,27 2,98 46,6 25,36 1 1
1163712782546 19 38 22,65 2,96 47,78 24,85 130 155
1163712785671 20 38 24,2 3 49,66 25,1 124 126
1163712847843 3 39 19,14 2,99 57,42 22,98 1 0
1163712880671 2 39 22,86 2,95 57,06 22,68 1 1
1163712891796 1 39 16,36 3 59,65 22,44 1 1
1163712902015 7 40 17,49 3 54,21 22,82 3 3
1163712977250 12 39 24,51 2,62 50,29 23,75 0 0
1163712982125 10 39 21,72 2,64 51,22 24,04 1 1
1163712988859 9 39 22,24 2,63 51,84 23,23 1 0
1163712990984 5 40 25,02 2,92 51,36 22,7 9 8
1163713004468 11 39 22,44 2,61 49,67 23,72 1 1
1163713012453 8 40 20,38 2,99 51,53 23,02 2 1
1163713013375 13 39 21,72 2,95 53,16 22,01 2 2
1163713020921 6 40 18,01 2,99 54,96 22,66 2 2
1163713027593 14 39 17,59 2,64 56,33 21,84 2 3
1163713042203 15 39 18,73 2,98 58,6 20,92 97 114
1163713048968 16 39 22,03 2,6 54,89 21,48 100 124
1163713065640 18 39 22,55 2,99 51,29 25,08 9 8
1163713067203 17 39 23,37 2,98 46,72 25,28 1 1
1163713082562 19 39 22,55 2,96 47,71 24,83 126 144
1163713085703 20 39 24,09 3 49,33 25,06 140 181
1163713147859 3 40 19,25 2,99 57,5 22,93 1 1
1163713180687 2 40 22,96 2,95 57,12 22,67 1 1
1163713191812 1 40 16,67 3 59,61 22,43 1 1
1163713202031 7 41 17,49 3 54,15 22,84 3 3
1163713277265 12 40 24,51 2,61 50,32 23,73 1 1
1163713282140 10 40 21,72 2,64 51,25 24,06 1 2
1163713288890 9 40 22,34 2,63 51,78 23,26 0 0
1163713291015 5 41 24,92 2,92 51,11 22,74 10 9
1163713304500 11 40 22,44 2,61 49,65 23,74 1 1
1163713312484 8 41 20,48 2,98 51,34 23,02 2 2
1163713313390 13 40 21,72 2,95 53,3 22,15 2 3
1163713320953 6 41 18,01 2,99 54,84 22,65 2 2
1163713327625 14 40 17,7 2,64 56,73 21,84 2 2
1163713342218 15 40 19,25 2,98 56,17 21,8 93 128
1163713349000 16 40 22,44 2,6 53,57 21,85 92 109
1163713365656 18 40 22,55 2,99 49,04 25,08 9 9
1163713367234 17 40 23,37 2,98 46,66 25,34 1 1
1163713382593 19 40 22,44 2,96 47,88 24,84 130 148
1163713385734 20 40 24,09 3 49,68 25,05 144 185
1163713447890 3 41 19,14 2,99 57,53 22,92 1 1
1163713480734 2 41 22,86 2,95 57,09 22,67 1 0
1163713491843 1 41 16,67 3 59,67 22,4 1 1
1163713502062 7 42 17,18 3 53,77 22,6 2 3
1163713577296 12 41 24,51 2,61 50,29 23,74 1 0
1163713582171 10 41 21,72 2,64 51,31 24,03 1 1
1163713588906 9 41 22,44 2,63 51,81 23,26 0 0
1163713591046 5 42 24,61 2,92 51,25 22,33 9 8
1163713604515 11 41 22,44 2,61 49,74 23,72 1 1
1163713612500 8 42 20,07 2,98 50,75 22,92 2 2
1163713613421 13 41 21,72 2,95 53,12 22,18 2 2
1163713620984 6 42 17,9 2,98 54,19 22,49 2 2
1163713627656 14 41 17,59 2,64 56,46 21,94 2 2
1163713642250 15 41 19,55 2,98 55,52 21,98 104 122
1163713649031 16 41 22,44 2,6 53,3 21,88 99 126
1163713657265 17 41 23,37 2,98 46,73 25,35 1 1
1163713665687 18 41 22,44 2,98 50,21 25,11 5 7
1163713672625 19 41 22,55 2,95 48,04 24,85 116 99
1163713680765 20 41 24,09 3 49,75 25,05 128 140
1163713747921 3 42 19,14 2,98 57,44 22,96 0 1
1163713780750 2 42 22,86 2,94 57,42 22,59 1 1
1163713791875 1 42 16,67 3 59,62 22,45 1 1
1163713802078 7 43 17,18 3 53,81 22,45 3 4
1163713877328 12 42 24,51 2,61 50,29 23,74 1 0
1163713882203 10 42 21,72 2,64 51,28 24,04 1 1
1163713888953 9 42 22,44 2,63 51,82 23,27 1 0
1163713891062 5 43 24,51 2,92 51,43 22,24 10 10
1163713904546 11 42 22,55 2,61 49,81 23,74 1 1
1163713912531 8 43 20,07 2,98 51,45 22,88 1 2
1163713913437 13 42 21,82 2,95 52,63 21,85 2 2
1163713921000 6 43 17,59 2,98 54,04 22,52 2 1
1163713927687 14 42 17,59 2,64 55,64 21,8 2 2
1163713942281 15 42 18,42 2,98 57,13 20,62 106 128
1163713949046 16 42 21,62 2,6 53,66 21,12 93 112
1163713957281 17 42 23,37 2,98 46,79 25,31 1 1
1163713965718 18 42 22,44 2,98 50,43 25,08 7 9
1163713972640 19 42 22,44 2,95 48,04 24,84 78 116
1163713980781 20 42 24,09 3 49,37 25,1 121 168
1163714047937 3 43 19,14 2,98 57,6 22,98 1 0
1163714080796 2 43 22,55 2,94 57,01 22,72 1 0
1163714091890 1 43 16,67 2,99 59,68 22,44 1 1
1163714102109 7 44 17,18 3 54,92 22,55 3 4
1163714177359 12 43 24,61 2,61 50,35 23,72 1 1
1163714182234 10 43 21,72 2,64 51,28 24,05 1 1
1163714188968 9 43 22,44 2,63 51,88 23,26 1 0
1163714191093 5 44 24,51 2,92 52,36 22,36 9 8
1163714204578 11 43 22,44 2,61 49,77 23,71 1 1
1163714212562 8 44 20,38 2,98 52,08 22,89 2 1
1163714213468 13 43 21,72 2,94 53,38 22,06 2 2
1163714221031 6 44 17,59 2,98 55,67 22,43 2 2
1163714227703 14 43 17,59 2,64 56,55 21,87 2 3
1163714242296 15 43 19,14 2,98 57,48 21,33 97 114
1163714249078 16 43 22,13 2,6 54,35 21,64 100 125
1163714257312 17 43 23,37 2,97 46,79 25,32 1 1
1163714265750 18 43 22,44 2,98 50,23 25,05 9 7
1163714272671 19 43 22,55 2,95 48,1 24,84 88 89
1163714280812 20 43 23,78 3 49,84 25,04 144 185
1163714347968 3 44 19,25 2,98 57,56 22,95 1 1
1163714380828 2 44 22,96 2,94 57,18 22,64 1 1
1163714391921 1 44 16,67 2,99 59,79 22,4 1 1
1163714402140 7 45 17,18 3 54,68 22,65 4 3
1163714477375 12 44 24,51 2,61 50,35 23,75 1 0
1163714482250 10 44 21,72 2,64 51,28 24,05 1 1
1163714489000 9 44 22,34 2,63 51,88 23,25 1 0
1163714491125 5 45 24,61 2,91 52,12 22,44 8 8
1163714504609 11 44 22,44 2,61 49,77 23,75 1 1
1163714512578 8 45 20,38 2,98 52,14 22,84 2 2
1163714513484 13 44 22,03 2,94 53,33 22,14 2 2
1163714521046 6 45 17,59 2,98 55,59 22,46 2 2
1163714527734 14 44 17,7 2,64 56,64 21,86 2 2
1163714542328 15 44 19,55 2,97 55,87 21,88 97 114
1163714549109 16 44 22,44 2,6 53,45 21,85 86 117
1163714557343 17 44 23,27 2,97 46,88 25,26 1 1
1163714565781 18 44 22,55 2,98 51,74 25,06 7 9
1163714572703 19 44 22,55 2,95 48,07 24,84 128 135
1163714647984 3 45 19,14 2,98 57,62 22,92 1 1
1163714680859 2 45 22,86 2,94 57,21 22,64 1 1
1163714691953 1 45 16,46 2,99 59,79 22,4 1 1
1163714702171 7 46 17,18 3 54,37 22,64 3 3
1163714777406 12 45 24,51 2,61 50,41 23,74 1 1
1163714782281 10 45 21,72 2,64 51,29 24,06 1 1
1163714789031 9 45 22,44 2,63 51,88 23,27 1 0
1163714791156 5 46 24,51 2,91 51,63 22,38 9 9
1163714804640 11 45 22,44 2,61 49,71 23,75 1 1
1163714812609 8 46 20,38 2,97 51,31 22,83 2 1
1163714813515 13 45 21,72 2,94 52,7 21,86 2 2
1163714821078 6 46 17,59 2,98 54,66 22,48 3 2
1163714827765 14 45 17,59 2,64 55,79 21,73 2 2
1163714842359 15 45 18,42 2,97 58,29 20,46 102 134
1163714849125 16 45 21,62 2,6 54,39 21,04 85 113
1163714857359 17 45 23,27 2,97 46,86 25,3 1 1
1163714865796 18 45 22,44 2,98 49,59 25,08 6 4
1163714872734 19 45 22,44 2,95 47,78 24,83 79 90
1163714880859 20 45 24,09 3 49,36 25,07 157 177
1163714948015 3 46 19,14 2,98 57,62 22,91 0 1
1163714980875 2 46 22,86 2,94 57,27 22,6 1 1
1163714991968 1 46 16,67 2,99 59,82 22,37 1 1
1163715002203 7 47 16,77 3 54,18 22,37 3 3
1163715077437 12 46 24,51 2,61 50,35 23,76 0 1
1163715082312 10 46 21,62 2,64 51,35 24,05 1 1
1163715089062 9 46 22,44 2,63 51,82 23,29 1 1
1163715091187 5 47 24,51 2,91 51,48 22,2 9 8
1163715104656 11 46 22,44 2,61 49,8 23,73 1 1
1163715112640 8 47 19,97 2,97 51,14 22,73 1 2
1163715113531 13 46 21,72 2,94 53,35 22,08 2 2
1163715121109 6 47 17,59 2,98 54,45 22,3 2 2
1163715127796 14 46 17,59 2,64 56,82 21,83 2 2
1163715142375 15 46 19,14 2,97 57,36 21,38 100 118
1163715149156 16 46 22,13 2,6 54,17 21,7 101 124
1163715157406 17 46 23,37 2,97 46,92 25,27 1 1
1163715165828 18 46 22,55 2,98 49,81 25,06 9 9
1163715172750 19 46 22,55 2,95 48,62 24,84 92 83
1163715180890 20 46 24,09 3 49,72 25,06 151 154
1163715248031 3 47 19,14 2,98 57,59 22,9 1 1
1163715280906 2 47 22,86 2,93 57,33 22,62 1 1
1163715292000 1 47 16,67 2,99 59,79 22,37 1 1
1163715302218 7 48 16,77 3 55,1 22,32 3 3
1163715377453 12 47 24,51 2,61 50,38 23,74 0 0
1163715382328 10 47 21,72 2,64 51,35 24,05 1 1
1163715389078 9 47 22,44 2,63 51,85 23,28 1 1
1163715391218 5 48 24,2 2,91 52,55 22,16 9 8
1163715404687 11 47 22,44 2,61 49,84 23,72 1 1
1163715412671 8 48 20,07 2,97 52,19 22,78 2 1
1163715413578 13 47 21,72 2,93 53,33 22,14 2 2
1163715421125 6 48 17,59 2,97 55,26 22,36 2 1
1163715427812 14 47 17,59 2,64 56,7 21,84 2 2
1163715442406 15 47 19,55 2,97 55,9 21,84 102 120
1163715449187 16 47 22,24 2,6 53,51 21,86 89 110
1163715457421 17 47 23,68 2,97 46,79 25,3 1 0
1163715465859 18 47 22,44 2,97 49,81 25,02 5 6
1163715472781 19 47 22,44 2,94 48,07 24,83 120 104
1163715480921 20 47 24,09 3 49,81 25,02 145 149
1163715548062 3 48 19,14 2,98 57,56 22,93 1 1
1163715580937 2 48 22,86 2,93 57,6 22,56 1 0
1163715592031 1 48 16,67 2,98 59,71 22,45 1 1
1163715602234 7 49 17,08 3 55,21 22,45 3 3
1163715677484 12 48 24,51 2,61 50,41 23,74 1 0
1163715682375 10 48 22,03 2,64 51,38 24,05 1 1
1163715689109 9 48 22,55 2,63 51,97 23,25 1 0
1163715691234 5 49 24,2 2,91 52,72 22,24 10 9
1163715704703 11 48 22,44 2,61 49,84 23,75 1 1
1163715712687 8 49 20,07 2,97 52,53 22,74 2 2
1163715713593 13 48 22,03 2,93 53,24 22,16 3 2
1163715721156 6 49 17,9 2,97 56,06 22,3 2 2
1163715727843 14 48 17,59 2,64 56,52 21,9 3 2
1163715742421 15 48 19,66 2,96 55,42 21,97 104 125
1163715749203 16 48 22,44 2,6 53,39 21,86 95 114
1163715757453 17 48 23,27 2,96 46,82 25,31 1 1
1163715765875 18 48 22,44 2,97 49,95 25,08 9 10
1163715772812 19 48 22,44 2,94 48,04 24,82 119 104
1163715780937 20 48 24,2 2,99 49,74 25,01 110 158
1163715848078 3 49 19,14 2,97 57,74 22,89 0 1
1163715880953 2 49 22,86 2,93 57,09 22,66 1 1
1163715892046 1 49 16,46 2,98 59,77 22,44 1 1
1163715902265 7 50 17,08 3 55,03 22,51 3 3
1163715977515 12 49 24,61 2,61 50,41 23,72 1 1
1163715982390 10 49 22,03 2,64 51,35 24,06 1 1
1163715989140 9 49 22,44 2,63 51,91 23,26 1 0
1163715991265 5 50 24,2 2,9 52,48 22,35 10 10
1163716004734 11 49 22,55 2,61 49,87 23,73 1 1
1163716012718 8 50 19,97 2,97 52,44 22,74 2 2
1163716013609 13 49 21,72 2,93 52,93 22,18 3 3
1163716021187 6 50 17,59 2,97 55,88 22,36 2 2
1163716027859 14 49 17,9 2,64 56,25 21,94 2 3
1163716042453 15 49 19,25 2,96 56,18 21,26 106 128
1163716049234 16 49 22,13 2,6 53,09 21,52 93 112
1163716057484 17 49 23,37 2,96 46,92 25,26 1 1
1163716065906 18 49 22,44 2,97 50,01 25,04 5 7
1163716072843 19 49 22,55 2,94 48,04 24,84 108 155
1163716080953 20 49 24,09 2,99 49,75 25,06 156 162
1163716148109 3 50 19,14 2,97 57,59 22,92 0 1
1163716180984 2 50 22,86 2,93 57,24 22,63 1 1
1163716192062 1 50 16,67 2,98 59,85 22,38 1 1
1163716202281 7 51 17,08 3 54,98 22,53 3 3
1163716277531 12 50 24,51 2,61 50,48 23,74 1 0
1163716282421 10 50 21,82 2,64 51,41 24,03 1 1
1163716289171 9 50 22,13 2,63 51,82 23,31 0 0
1163716291296 5 51 24,2 2,9 52,27 22,39 10 9
1163716304765 11 50 22,55 2,61 49,71 23,74 1 1
